Country,Year,World bank region,Birth Rate,Death Rate,Fertility Rate,"Life Expectancy at Birth, Female","Life Expectancy at Birth, Male","Life Expectancy at Birth, Total",Mobile Cellular Subscriptions per 100 People,Telephone Lines per 100 People,Agricultural Land Percent,Arable Land Percent,Urban Population Percent,Color
Trinidad and Tobago,2011,Latin America & Caribbean,15.132,9.201,1.802,73.257,66.112,69.59736585,142.6283511,22.08539299,10.52631579,4.873294347,9.092,#48B965
Trinidad and Tobago,2012,Latin America & Caribbean,14.955,9.34,1.801,73.381,66.211,69.70856098,136.9908228,21.90682944,10.52631579,4.873294347,8.937,#48B965
Trinidad and Tobago,2013,Latin America & Caribbean,14.724,9.483,1.799,73.507,66.303,69.81714634,140.8425356,21.42938856,10.52631579,4.873294347,8.795,#48B965
Honduras,1980,Latin America & Caribbean,43.884,10.679,6.431,61.02,56.75,58.83292683,0,0.764259657,29.10894629,13.35239968,34.309,#48B965
Honduras,1981,Latin America & Caribbean,43.477,10.233,6.313,61.812,57.517,59.61212195,0,0.796069818,29.10894629,13.26302619,34.87,#48B965
Honduras,1982,Latin America & Caribbean,43.022,9.793,6.19,62.617,58.3,60.40585366,0,0.838956503,29.17150773,13.23621414,35.435,#48B965
Honduras,1983,Latin America & Caribbean,42.527,9.359,6.062,63.435,59.095,61.21207317,0,0.852180045,29.21619448,13.19152739,36.004,#48B965
Honduras,1984,Latin America & Caribbean,42.003,8.933,5.932,64.259,59.897,62.02480488,0,0.88669553,29.22513183,13.11109125,36.577,#48B965
Honduras,1985,Latin America & Caribbean,41.457,8.52,5.802,65.077,60.693,62.83153659,0,1.048225627,29.28769327,13.0842792,37.155,#48B965
Honduras,1986,Latin America & Caribbean,40.906,8.129,5.675,65.871,61.464,63.6137561,0,1.083252036,29.29663062,13.00384306,37.735,#48B965
Honduras,1987,Latin America & Caribbean,40.365,7.77,5.554,66.621,62.189,64.35095122,0,1.14796932,29.35919206,12.96809366,38.319,#48B965
Honduras,1988,Latin America & Caribbean,39.844,7.448,5.441,67.313,62.856,65.03014634,0,1.206281789,29.35919206,12.87872017,38.907,#48B965
Honduras,1989,Latin America & Caribbean,39.345,7.165,5.335,67.943,63.457,65.64529268,0,1.435278496,29.35919206,12.78934668,39.481,#48B965
Honduras,1990,Latin America & Caribbean,38.863,6.922,5.236,68.507,63.992,66.19443902,0,1.650716253,30.12780409,12.92340692,39.969,#48B965
Honduras,1991,Latin America & Caribbean,38.381,6.712,5.142,69.018,64.471,66.68904878,0,1.795340411,29.67199929,13.0664045,40.46,#48B965
Honduras,1992,Latin America & Caribbean,37.877,6.529,5.048,69.49,64.909,67.14363415,0,1.87298893,29.86862097,13.33452498,40.953,#48B965
Honduras,1993,Latin America & Caribbean,37.329,6.361,4.95,69.944,65.327,67.57919512,0,2.021875031,29.98480651,13.54008401,41.448,#48B965
Honduras,1994,Latin America & Caribbean,36.725,6.202,4.846,70.392,65.739,68.0087561,0,2.201625951,31.7097149,15.04155867,41.943,#48B965
Honduras,1995,Latin America & Caribbean,36.066,6.048,4.735,70.839,66.149,68.43680488,0,2.403728366,31.45946912,14.74662615,42.441,#48B965
Honduras,1996,Latin America & Caribbean,35.355,5.899,4.617,71.278,66.553,68.85787805,0,2.875909681,31.10197515,14.29975869,42.941,#48B965
Honduras,1997,Latin America & Caribbean,34.604,5.76,4.493,71.696,66.94,69.26,0.040376411,3.323689702,31.10197515,14.29975869,43.442,#48B965
Honduras,1998,Latin America & Caribbean,33.836,5.637,4.366,72.077,67.295,69.62768293,0.246500814,3.991187686,30.34230047,13.58477076,43.944,#48B965
Honduras,1999,Latin America & Caribbean,33.075,5.533,4.239,72.414,67.612,69.95443902,0.583530318,4.172084589,30.34230047,13.58477076,44.447,#48B965
Honduras,2000,Latin America & Caribbean,32.334,5.447,4.116,72.706,67.889,70.2387561,1.286770033,4.571465529,29.82393422,13.1200286,44.952,#48B965
Honduras,2001,Latin America & Caribbean,31.628,5.379,3.996,72.956,68.13,70.48414634,2.490088703,4.790475147,26.23111985,9.545088927,45.458,#48B965
Honduras,2002,Latin America & Caribbean,30.967,5.325,3.883,73.172,68.34,70.69707317,3.73334653,4.865672486,26.2400572,9.545088927,45.964,#48B965
Honduras,2003,Latin America & Caribbean,30.349,5.283,3.775,73.368,68.531,70.8905122,5.026447085,4.964699504,27.06229332,9.545088927,46.593,#48B965
Honduras,2004,Latin America & Caribbean,29.774,5.246,3.674,73.557,68.716,71.07746341,5.723479373,5.04513236,28.17946197,9.545088927,47.233,#48B965
Honduras,2005,Latin America & Caribbean,29.243,5.211,3.579,73.75,68.904,71.26790244,10.4578002,5.727441602,28.06327643,9.384216641,47.875,#48B965
Honduras,2006,Latin America & Caribbean,28.758,5.174,3.492,73.959,69.106,71.47331707,18.57507619,7.156001203,28.15264992,9.384216641,48.516,#48B965
Honduras,2007,Latin America & Caribbean,28.317,5.132,3.413,74.194,69.33,71.70268293,31.84055311,10.16146808,28.24202342,9.384216641,49.158,#48B965
Honduras,2008,Latin America & Caribbean,27.913,5.083,3.34,74.455,69.577,71.9565122,58.29729484,11.44044469,28.24202342,9.384216641,49.8,#48B965
Honduras,2009,Latin America & Caribbean,27.536,5.029,3.273,74.74,69.848,72.23434146,84.81834019,11.27734908,28.4565198,9.098221468,50.438,#48B965
Honduras,2010,Latin America & Caribbean,27.178,4.969,3.212,75.044,70.144,72.5342439,112.3283833,9.589691565,28.55483064,9.116096166,51.07,#48B965
Honduras,2011,Latin America & Caribbean,26.831,4.905,3.154,75.357,70.463,72.85031707,124.7187583,8.835861105,28.77826437,9.116096166,51.696,#48B965
Honduras,2012,Latin America & Caribbean,26.487,4.841,3.101,75.664,70.801,73.17319512,103.6720092,7.899024634,28.77826437,9.116096166,52.316,#48B965
Honduras,2013,Latin America & Caribbean,26.14,4.779,3.05,75.953,71.151,73.49343902,92.87017414,7.693017228,28.9123246,9.116096166,52.93,#48B965
Mexico,1980,Latin America & Caribbean,34.877,7.037,4.924,69.422,62.864,66.06302439,0,3.721023817,50.41179043,9.046014558,65.646,#48B965
Mexico,1981,Latin America & Caribbean,33.842,6.8,4.705,69.974,63.309,66.56021951,0,3.837407788,50.50541423,9.081509298,66.339,#48B965
Mexico,1982,Latin America & Caribbean,32.927,6.594,4.51,70.479,63.759,67.03704878,0,4.093484756,50.52084673,9.050644307,66.87,#48B965
Mexico,1983,Latin America & Caribbean,32.115,6.411,4.334,70.943,64.213,67.49592683,0,4.244647282,50.57486046,9.151469945,67.396,#48B965
Mexico,1984,Latin America & Caribbean,31.387,6.248,4.174,71.373,64.672,67.94078049,0,4.4262748,51.96635716,9.425139535,67.919,#48B965
Mexico,1985,Latin America & Caribbean,30.742,6.1,4.029,71.773,65.133,68.37202439,0,4.584029208,51.97201574,9.378842048,68.437,#48B965
Mexico,1986,Latin America & Caribbean,30.178,5.966,3.898,72.148,65.597,68.79260976,0,4.757851543,52.17984002,9.581007742,68.95,#48B965
Mexico,1987,Latin America & Caribbean,29.692,5.842,3.778,72.503,66.061,69.20343902,0,4.910159043,52.18292652,9.432341367,69.459,#48B965
Mexico,1988,Latin America & Caribbean,29.27,5.728,3.669,72.845,66.524,69.60741463,0,5.08978147,52.75341444,9.890172072,69.963,#48B965
Mexico,1989,Latin America & Caribbean,28.898,5.621,3.566,73.178,66.986,70.0064878,0.001815204,5.309394776,53.01113712,10.12834692,70.462,#48B965
Mexico,1990,Latin America & Caribbean,28.558,5.519,3.468,73.506,67.445,70.40158537,0.010079818,5.748064725,53.52503922,10.62012912,70.956,#48B965
Mexico,1991,Latin America & Caribbean,28.235,5.418,3.375,73.831,67.905,70.79573171,0.074266061,6.220592901,54.09141182,11.1612953,71.419,#48B965
Mexico,1992,Latin America & Caribbean,27.919,5.318,3.285,74.153,68.37,71.19097561,0.183067275,6.85492497,54.60737159,11.5285887,71.816,#48B965
Mexico,1993,Latin America & Caribbean,27.599,5.217,3.199,74.47,68.839,71.58582927,0.348322481,7.524296799,54.61920317,11.55996811,72.209,#48B965
Mexico,1994,Latin America & Caribbean,27.267,5.117,3.117,74.778,69.311,71.97782927,0.421293924,8.314852017,54.62074642,11.58414568,72.598,#48B965
Mexico,1995,Latin America & Caribbean,26.914,5.019,3.04,75.079,69.778,72.36385366,0.608553991,9.078873023,54.62589058,11.59443401,72.985,#48B965
Mexico,1996,Latin America & Caribbean,26.529,4.926,2.966,75.373,70.229,72.73826829,0.721767371,9.22610943,54.62846267,11.60009259,73.368,#48B965
Mexico,1997,Latin America & Caribbean,26.106,4.842,2.896,75.658,70.649,73.09241463,1.051320868,9.080255967,54.68762057,11.68085599,73.67,#48B965
Mexico,1998,Latin America & Caribbean,25.65,4.769,2.831,75.936,71.029,73.42265854,1.758956617,9.350156441,54.68762057,11.71429306,73.929,#48B965
Mexico,1999,Latin America & Caribbean,25.168,4.708,2.77,76.206,71.365,73.72646341,3.326889843,9.8599431,54.69533681,11.73744181,74.186,#48B965
Mexico,2000,Latin America & Caribbean,24.665,4.66,2.712,76.471,71.658,74.00580488,7.556565917,10.67995386,54.69585123,11.78219604,74.441,#48B965
Mexico,2001,Latin America & Caribbean,24.148,4.624,2.659,76.732,71.916,74.26526829,13.55289414,11.87180878,54.6979089,11.7744798,74.722,#48B965
Mexico,2002,Latin America & Caribbean,23.627,4.597,2.61,76.99,72.15,74.51097561,20.65462731,13.07590857,54.81108053,11.90051184,75.045,#48B965
Mexico,2003,Latin America & Caribbean,23.112,4.575,2.565,77.246,72.374,74.75058537,24.29476815,14.03164477,53.96229327,12.91185473,75.365,#48B965
Mexico,2004,Latin America & Caribbean,22.611,4.556,2.523,77.501,72.602,74.9917561,27.85371761,15.11255169,53.75652666,12.91185473,75.682,#48B965
Mexico,2005,Latin America & Caribbean,22.128,4.538,2.484,77.754,72.839,75.23656098,35.15321825,16.52311382,53.55076005,12.91185473,75.997,#48B965
Mexico,2006,Latin America & Caribbean,21.666,4.522,2.448,78.004,73.087,75.48553659,42.56115672,17.62097195,53.24211014,12.86041308,76.308,#48B965
Mexico,2007,Latin America & Caribbean,21.221,4.507,2.413,78.25,73.343,75.73665854,49.40875353,17.71484539,52.72769361,12.60320481,76.617,#48B965
Mexico,2008,Latin America & Caribbean,20.789,4.495,2.379,78.488,73.6,75.98439024,58.62729509,17.61467003,52.66647805,12.57902724,76.923,#48B965
Mexico,2009,Latin America & Caribbean,20.365,4.488,2.346,78.719,73.853,76.22665854,65.49948112,17.82358835,52.93448906,12.93860439,77.227,#48B965
Mexico,2010,Latin America & Caribbean,19.949,4.486,2.313,78.941,74.1,76.46146341,71.45817512,16.7540903,52.89899432,12.89796548,77.527,#48B965
Mexico,2011,Latin America & Caribbean,19.544,4.488,2.281,79.156,74.342,76.69029268,77.51826326,16.89647179,52.97564238,13.01833895,77.825,#48B965
Mexico,2012,Latin America & Caribbean,19.15,4.496,2.248,79.364,74.581,76.91417073,79.24118294,16.53080109,53.07029502,13.11299159,78.118,#48B965
Mexico,2013,Latin America & Caribbean,18.771,4.509,2.216,79.568,74.818,77.13507317,83.35070827,17.03620507,54.89081509,11.89948301,78.407,#48B965
Nicaragua,1980,Latin America & Caribbean,44.763,11.002,6.232,60.797,55.587,58.12846341,0,0.9283613,31.0786106,8.883164368,49.697,#48B965
Nicaragua,1981,Latin America & Caribbean,44.316,10.775,6.131,61.328,55.801,58.49709756,0,0.948385926,31.12015955,8.891474157,49.938,#48B965
Nicaragua,1982,Latin America & Caribbean,43.764,10.531,6.018,61.85,56.038,58.87312195,0,0.986919238,31.80156224,9.556257271,50.177,#48B965
Nicaragua,1983,Latin America & Caribbean,43.1,10.268,5.89,62.372,56.309,59.26656098,0,1.045848769,31.81818182,9.556257271,50.418,#48B965
Nicaragua,1984,Latin America & Caribbean,42.331,9.985,5.746,62.903,56.629,59.6894878,0,1.120360573,31.82649161,9.556257271,50.658,#48B965
Nicaragua,1985,Latin America & Caribbean,41.476,9.68,5.589,63.448,57.01,60.1504878,0,1.155819542,32.26691042,9.971746718,50.898,#48B965
Nicaragua,1986,Latin America & Caribbean,40.581,9.349,5.426,64.014,57.481,60.66782927,0,1.168932973,32.03423633,10.1379425,51.138,#48B965
Nicaragua,1987,Latin America & Caribbean,39.702,8.991,5.267,64.608,58.062,61.25517073,0,1.162553232,32.05085591,10.1379425,51.378,#48B965
Nicaragua,1988,Latin America & Caribbean,38.881,8.609,5.118,65.225,58.753,61.91007317,0,1.184347456,32.31676915,10.38723616,51.618,#48B965
Nicaragua,1989,Latin America & Caribbean,38.139,8.213,4.985,65.858,59.536,62.61990244,0,1.148666191,32.74056839,10.63652983,51.858,#48B965
Nicaragua,1990,Latin America & Caribbean,37.475,7.812,4.865,66.5,60.39,63.3704878,0,1.141208659,33.1809872,10.80272561,52.098,#48B965
Nicaragua,1991,Latin America & Caribbean,36.856,7.42,4.754,67.138,61.275,64.135,0,1.119632035,33.44690045,10.80272561,52.337,#48B965
Nicaragua,1992,Latin America & Caribbean,36.227,7.05,4.642,67.757,62.148,64.88409756,0,1.140034089,33.73774306,10.80272561,52.577,#48B965
Nicaragua,1993,Latin America & Caribbean,35.532,6.711,4.519,68.346,62.968,65.59141463,0,1.250023317,34.2363304,10.96892139,52.817,#48B965
Nicaragua,1994,Latin America & Caribbean,34.735,6.411,4.381,68.9,63.705,66.23914634,0.007280292,1.501223156,34.81801562,11.21821506,53.056,#48B965
Nicaragua,1995,Latin America & Caribbean,33.833,6.152,4.225,69.42,64.347,66.82163415,0.047903009,1.87078476,35.06730929,11.21821506,53.295,#48B965
Nicaragua,1996,Latin America & Caribbean,32.84,5.936,4.055,69.915,64.892,67.3422439,0.094431584,2.073438584,37.834469,13.71115174,53.534,#48B965
Nicaragua,1997,Latin America & Caribbean,31.784,5.756,3.878,70.399,65.356,67.816,0.107218744,2.341930665,38.67375769,13.71115174,53.775,#48B965
Nicaragua,1998,Latin America & Caribbean,30.719,5.604,3.702,70.889,65.773,68.26860976,0.15589969,2.532689443,39.95346518,14.54213063,54.016,#48B965
Nicaragua,1999,Latin America & Caribbean,29.697,5.468,3.535,71.395,66.173,68.72031707,0.370848963,2.860519472,40.82599302,14.95762008,54.256,#48B965
Nicaragua,2000,Latin America & Caribbean,28.747,5.346,3.384,71.919,66.57,69.17926829,0.880866443,2.992544033,41.69852086,15.37310952,54.496,#48B965
Nicaragua,2001,Latin America & Caribbean,27.904,5.234,3.251,72.457,66.97,69.64658537,1.770151267,3.224594779,42.7206249,15.92986538,54.737,#48B965
Nicaragua,2002,Latin America & Caribbean,27.19,5.133,3.139,73,67.377,70.11992683,3.177883143,3.047374913,43.00315772,15.88831644,54.976,#48B965
Nicaragua,2003,Latin America & Caribbean,26.598,5.044,3.046,73.535,67.783,70.58885366,4.520234723,3.270067296,43.49343527,16.61957786,55.216,#48B965
Nicaragua,2004,Latin America & Caribbean,26.111,4.967,2.967,74.05,68.183,71.04495122,8.776169743,3.854996297,44.04188134,17.03506731,55.455,#48B965
Nicaragua,2005,Latin America & Caribbean,25.719,4.9,2.903,74.539,68.579,71.48631707,13.71301519,3.981954956,43.25245139,16.24563736,55.695,#48B965
Nicaragua,2006,Latin America & Caribbean,25.398,4.843,2.848,74.999,68.968,71.90995122,20.51941453,4.048765045,44.04188134,17.03506731,55.933,#48B965
Nicaragua,2007,Latin America & Caribbean,25.122,4.792,2.802,75.43,69.351,72.31636585,33.12659154,4.486249321,43.37709822,16.37028419,56.181,#48B965
Nicaragua,2008,Latin America & Caribbean,24.859,4.748,2.759,75.836,69.726,72.7064878,44.71926088,4.449978224,43.21090244,16.20408842,56.437,#48B965
Nicaragua,2009,Latin America & Caribbean,24.582,4.708,2.717,76.222,70.092,73.0822439,54.83435642,4.489039575,42.76217384,15.78859897,56.701,#48B965
Nicaragua,2010,Latin America & Caribbean,24.274,4.672,2.675,76.589,70.449,73.44412195,58.23387447,4.434466491,42.76217384,15.78859897,56.974,#48B965
Nicaragua,2011,Latin America & Caribbean,23.929,4.638,2.631,76.94,70.8,73.79512195,68.05401524,4.436889847,42.76217384,15.78859897,57.255,#48B965
Nicaragua,2012,Latin America & Caribbean,23.546,4.606,2.585,77.276,71.143,74.13470732,81.68356887,4.870633173,42.76217384,15.78859897,57.544,#48B965
Nicaragua,2013,Latin America & Caribbean,23.142,4.578,2.541,77.599,71.481,74.46539024,97.66328039,4.992261838,42.13893967,12.4646834,57.841,#48B965
Paraguay,1980,Latin America & Caribbean,36.639,6.873,5.214,68.899,64.529,66.66070732,0,1.4738006,31.75182482,3.775484521,41.141,#48B965
Paraguay,1981,Latin America & Caribbean,36.915,6.863,5.219,69.014,64.635,66.77109756,0,1.547682166,32.80896048,4.077523282,41.688,#48B965
Paraguay,1982,Latin America & Caribbean,37.084,6.848,5.213,69.128,64.737,66.87895122,0,1.662872062,33.87113013,4.382079033,42.235,#48B965
Paraguay,1983,Latin America & Caribbean,37.125,6.828,5.191,69.24,64.835,66.98378049,0,1.795934693,34.96853763,4.480241631,42.785,#48B965
Paraguay,1984,Latin America & Caribbean,37.028,6.801,5.151,69.351,64.93,67.08658537,0,1.936606157,36.32016109,4.580921218,43.512,#48B965
Paraguay,1985,Latin America & Caribbean,36.784,6.768,5.094,69.462,65.024,67.18887805,0,2.024611253,37.67178455,4.681600805,44.247,#48B965
Paraguay,1986,Latin America & Caribbean,36.4,6.726,5.02,69.576,65.122,67.29468293,0,2.082725802,39.01082306,4.782280393,44.983,#48B965
Paraguay,1987,Latin America & Caribbean,35.898,6.674,4.931,69.7,65.231,67.411,0,2.117898465,41.6586962,4.908129877,45.722,#48B965
Paraguay,1988,Latin America & Caribbean,35.321,6.615,4.835,69.835,65.354,67.53985366,0,2.184754579,42.90964007,5.008809464,46.463,#48B965
Paraguay,1989,Latin America & Caribbean,34.709,6.548,4.736,69.983,65.493,67.6832439,0,2.342398732,43.00276869,5.109489051,47.207,#48B965
Paraguay,1990,Latin America & Caribbean,34.086,6.477,4.637,70.145,65.649,67.84217073,0,2.496155134,43.09589731,5.210168638,47.949,#48B965
Paraguay,1991,Latin America & Caribbean,33.469,6.403,4.541,70.318,65.817,68.01260976,0,2.646086932,43.18902592,5.310848226,48.694,#48B965
Paraguay,1992,Latin America & Caribbean,32.867,6.331,4.448,70.499,65.993,68.19104878,0,2.757502939,43.27963755,5.411527813,49.439,#48B965
Paraguay,1993,Latin America & Caribbean,32.273,6.261,4.356,70.682,66.169,68.37046341,0.033550037,2.86407717,43.65718601,5.789076265,50.186,#48B965
Paraguay,1994,Latin America & Caribbean,31.687,6.196,4.266,70.867,66.345,68.55085366,0.07399501,3.105542204,43.65718601,5.789076265,50.844,#48B965
Paraguay,1995,Latin America & Caribbean,31.115,6.135,4.177,71.051,66.521,68.7307561,0.16326722,3.221500971,40.35237856,6.166624717,51.488,#48B965
Paraguay,1996,Latin America & Caribbean,30.56,6.078,4.09,71.237,66.704,68.91521951,0.329186723,3.475651178,41.42461616,6.544173169,52.131,#48B965
Paraguay,1997,Latin America & Caribbean,30.024,6.023,4.005,71.431,66.905,69.11280488,0.669014665,3.589795063,47.87566071,6.544173169,52.774,#48B965
Paraguay,1998,Latin America & Caribbean,29.505,5.966,3.921,71.635,67.129,69.32704878,1.677662887,4.341291279,48.25320916,6.544173169,53.414,#48B965
Paraguay,1999,Latin America & Caribbean,29.001,5.906,3.839,71.852,67.38,69.56146341,4.512424467,5.081856884,49.33803171,7.173420589,54.054,#48B965
Paraguay,2000,Latin America & Caribbean,28.511,5.845,3.758,72.079,67.654,69.81253659,8.312677792,5.115717148,50.54870375,7.425119557,54.693,#48B965
Paraguay,2001,Latin America & Caribbean,28.033,5.784,3.677,72.315,67.945,70.07670732,15.34151749,5.287768634,51.15781525,7.601308835,55.331,#48B965
Paraguay,2002,Latin America & Caribbean,27.561,5.725,3.595,72.556,68.243,70.34690244,21.05987579,5.289105397,50.84319154,7.815252957,55.966,#48B965
Paraguay,2003,Latin America & Caribbean,27.094,5.671,3.512,72.797,68.537,70.61504878,29.92114508,4.903963495,49.28517493,8.079536874,56.6,#48B965
Paraguay,2004,Latin America & Caribbean,26.634,5.625,3.429,73.032,68.814,70.87156098,31.15515588,4.941441481,48.69368236,8.255726152,56.893,#48B965
Paraguay,2005,Latin America & Caribbean,26.185,5.589,3.346,73.256,69.068,71.11092683,30.19071933,5.237488629,49.43367732,8.482255223,57.122,#48B965
Paraguay,2006,Latin America & Caribbean,25.761,5.564,3.266,73.466,69.289,71.32656098,31.96046184,5.424877671,50.18877423,8.708784294,57.35,#48B965
Paraguay,2007,Latin America & Caribbean,25.375,5.553,3.191,73.656,69.473,71.5134878,53.74829108,5.504123924,50.93128618,8.935313365,57.578,#48B965
Paraguay,2008,Latin America & Caribbean,25.036,5.554,3.123,73.828,69.623,71.67421951,76.63906251,6.439145281,51.67379814,9.161842436,57.806,#48B965
Paraguay,2009,Latin America & Caribbean,24.747,5.565,3.063,73.983,69.744,71.81180488,92.86007628,5.939395494,52.44651397,9.431160332,58.034,#48B965
